Code;Year;Primary energy consumption (TWh);Renewables (TWh - equivalent) ;Fossil Fuels (TWh - equivalent)
KIR;1987;0,0754843;;
KIR;1988;0,07565462;;
KIR;1989;0,0754843;;
KIR;1990;0,0754843;;
KIR;1991;0,07630237;;
KIR;1992;0,07565462;;
KIR;1993;0,0754843;;
KIR;1994;0,0754843;;
KIR;1995;0,0754843;;
KIR;1996;0,07565462;;
KIR;1997;0,0754843;;
KIR;1998;0,0754843;;
KIR;1999;0,075487964;;
KIR;2000;0,14542937;;
KIR;2001;0,12409294;;
KIR;2002;0,18187264;;
KIR;2003;0,18908446;;
KIR;2004;0,20252702;;
KIR;2005;0,26538065;;
KIR;2006;0,2952016;;
KIR;2007;0,26950946;;
KIR;2008;0,3018735;;
KIR;2009;0,26352957;;
KIR;2010;0,26245517;;
KIR;2011;0,24237041;;
KIR;2012;0,23942079;;
KIR;2013;0,24217412;;
KIR;2014;0,24384083;;
KIR;2015;0,26302695;;
KIR;2016;0,28223434;;
KIR;2017;0,3183175;;
KIR;2018;0,32035;;
KIR;2019;0,3221135;;
OWID_KOS;2008;24445822;;
OWID_KOS;2009;2749982;;
OWID_KOS;2010;27258837;;
OWID_KOS;2011;27410341;;
OWID_KOS;2012;2727203;;
OWID_KOS;2013;26094912;;
OWID_KOS;2014;24175629;;
OWID_KOS;2015;27657274;;
OWID_KOS;2016;28706657;;
OWID_KOS;2017;25705519;;
OWID_KOS;2018;26262676;;
OWID_KOS;2019;26979973;;
KWT;1965;7922156;0;7922156
KWT;1966;8288144;0;8288144
KWT;1967;8435843;0;8435843
KWT;1968;8877665;0;8877665
KWT;1969;9093682;0;9093681
KWT;1970;73407524;0;73407524
KWT;1971;7315679;0;73156784
KWT;1972;8095828;0;8095828
KWT;1973;80664154;0;8066415
KWT;1974;7740107;0;7740107
KWT;1975;69006836;0;69006836
KWT;1976;82298454;0;8229846
KWT;1977;8413927;0;8413927
KWT;1978;92413055;0;92413055
KWT;1979;11272723;0;11272723
KWT;1980;8472407;0;8472407
KWT;1981;10870876;0;10870876
KWT;1982;10692248;0;106922485
KWT;1983;11803348;0;11803348
KWT;1984;125782196;0;12578219
KWT;1985;120555084;0;120555084
KWT;1986;1380484;0;1380484
KWT;1987;12751621;0;127516205
KWT;1988;14399365;0;14399365
KWT;1989;15505028;0;15505026
KWT;1990;9149267;0;9149267
KWT;1991;46120697;0;46120697
KWT;1992;8167526;0;8167526
KWT;1993;100172905;0;1001729
KWT;1994;1169345;0;116934494
KWT;1995;15054976;0;15054976
KWT;1996;1490201;;1490201
KWT;1997;15505125;;15505125
KWT;1998;1909837;;1909837
KWT;1999;19826512;;1982651
KWT;2000;21194315;;21194315
KWT;2001;21430534;;21430533
KWT;2002;22682956;;22682956
KWT;2003;2710907;;2710907
KWT;2004;3028387;;3028387
KWT;2005;33409308;;33409308
KWT;2006;32113065;;3211306
KWT;2007;3119603;;3119603
KWT;2008;3374702;;3374702
KWT;2009;34938327;;34938324
KWT;2010;39296445;;39296442
KWT;2011;40356595;;40356592
KWT;2012;42031418;;42031418
KWT;2013;42956107;;42956055
KWT;2014;4366215;;43661258
KWT;2015;45370694;;45369324
KWT;2016;44863754;;44850687
KWT;2017;4572359;;45705286
KWT;2018;46589578;;46574982
KWT;2019;4795069;;47934302
KWT;2020;4483697;;44820593
KWT;2021;48302634;;48286362
KGZ;1992;827377;;
KGZ;1993;7246727;;
KGZ;1994;64,11;;
KGZ;1995;54607563;;
KGZ;1996;6799491;;
KGZ;1997;6412022;;
KGZ;1998;6435059;;
KGZ;1999;6922621;;
KGZ;2000;6996627;;
KGZ;2001;6638814;;
KGZ;2002;56687428;;
KGZ;2003;59905827;;
KGZ;2004;61143585;;
KGZ;2005;5757032;;
KGZ;2006;5866886;;
KGZ;2007;6438594;;
KGZ;2008;61473503;;
KGZ;2009;62066814;;
KGZ;2010;5942368;;
KGZ;2011;67648445;;
KGZ;2012;7652915;;
KGZ;2013;718661;;
KGZ;2014;73127846;;
KGZ;2015;6563956;;
KGZ;2016;6699469;;
KGZ;2017;6938583;;
KGZ;2018;7282606;;
KGZ;2019;6592216;;
LAO;1980;3798512;;
LAO;1981;32931123;;
LAO;1982;33782268;;
LAO;1983;31536803;;
LAO;1984;2820469;;
LAO;1985;27158732;;
LAO;1986;2800277;;
LAO;1987;22123737;;
LAO;1988;2081816;;
LAO;1989;2643087;;
LAO;1990;29830692;;
LAO;1991;32470276;;
LAO;1992;3238828;;
LAO;1993;33318818;;
LAO;1994;33138788;;
LAO;1995;392301;;
LAO;1996;44735723;;
LAO;1997;45330763;;
LAO;1998;5771214;;
LAO;1999;6822626;;
LAO;2000;11332878;;
LAO;2001;12043276;;
LAO;2002;11977943;;
LAO;2003;11678458;;
LAO;2004;12113857;;
LAO;2005;14007215;;
LAO;2006;15860421;;
LAO;2007;15559872;;
LAO;2008;1763006;;
LAO;2009;18505816;;
LAO;2010;29250225;;
LAO;2011;3847994;;
LAO;2012;4012407;;
LAO;2013;47307285;;
LAO;2014;4808162;;
LAO;2015;7062649;;
LAO;2016;12013136;;
LAO;2017;12137971;;
LAO;2018;12628243;;
LAO;2019;15377734;;
LVA;1985;10628864;;97480736
LVA;1986;9876858;;8989532
LVA;1987;9012286;;7918485
LVA;1988;85056816;;7618357
LVA;1989;8503688;;743733
LVA;1990;8646626;;7317163
LVA;1991;7967954;;6999541
LVA;1992;57034683;;49580112
LVA;1993;49155556;;40651257
LVA;1994;47623066;;37850216
LVA;1995;44568214;;35883533
LVA;1996;4146521;;3596225
LVA;1997;41772293;;33034386
LVA;1998;45462013;;32693733
LVA;1999;38594276;;30435944
LVA;2000;3775418;;2940364
LVA;2001;40664444;;323233
LVA;2002;41022438;;33766403
LVA;2003;40518818;;33731316
LVA;2004;45555637;;36334076
LVA;2005;46957714;;37134514
LVA;2006;44543407;;36562912
LVA;2007;4592616;;3789378
LVA;2008;46235462;;37171803
LVA;2009;43823296;;33831284
LVA;2010;49674488;;39245155
LVA;2011;44340313;;35511986
LVA;2012;45927654;;34317295
LVA;2013;44262756;;3414982
LVA;2014;40745365;;3265368
LVA;2015;41738686;;33572395
LVA;2016;4450015;;34605537
LVA;2017;48963078;;3380813
LVA;2018;43561657;;33348938
LVA;2019;44808014;;3546184
LVA;2020;40694748;;30055496
LVA;2021;42211494;;31316948
LBN;1980;30268917;;
LBN;1981;28380945;;
LBN;1982;27244877;;
LBN;1983;28143492;;
LBN;1984;2696727;;
LBN;1985;31285233;;
LBN;1986;29915901;;
LBN;1987;31406761;;
LBN;1988;28349;;
LBN;1989;22561127;;
LBN;1990;20880962;;
LBN;1991;34384384;;
LBN;1992;35185112;;
LBN;1993;4414319;;
LBN;1994;49708504;;
LBN;1995;53374496;;
LBN;1996;56604107;;
LBN;1997;6481231;;
LBN;1998;6540066;;
LBN;1999;6703975;;
LBN;2000;60606056;;
LBN;2001;6449337;;
LBN;2002;6500091;;
LBN;2003;6576613;;
LBN;2004;654509;;
LBN;2005;62575287;;
LBN;2006;5800841;;
LBN;2007;51343483;;
LBN;2008;6628692;;
LBN;2009;8197172;;
LBN;2010;7919253;;
LBN;2011;7997874;;
LBN;2012;8951332;;
LBN;2013;8924544;;
LBN;2014;9197124;;
LBN;2015;10149052;;
LBN;2016;10439719;;
LBN;2017;111450066;;
LBN;2018;1051384;;
LBN;2019;10704333;;
LSO;1980;0,5979173;;
LSO;1981;0,5962837;;
LSO;1982;0,5962837;;
LSO;1983;0,5962837;;
LSO;1984;0,5979173;;
LSO;1985;0,65591204;;
LSO;1986;0,68798614;;
LSO;1987;0,68798614;;
LSO;1988;0,46299294;;
LSO;1989;0,68798614;;
LSO;1990;0,8799782;;
LSO;1991;0,8939775;;
LSO;1992;0,9307942;;
LSO;1993;0,9617728;;
LSO;1994;10691706;;
LSO;1995;108317;;
LSO;1996;10962496;;
LSO;1997;10771703;;
LSO;1998;0,9371532;;
LSO;1999;1367564;;
LSO;2000;24819424;;
LSO;2001;25248427;;
LSO;2002;26068282;;
LSO;2003;2656131;;
LSO;2004;26314878;;
LSO;2005;3115306;;
LSO;2006;32980325;;
LSO;2007;39800813;;
LSO;2008;36055245;;
LSO;2009;41181145;;
LSO;2010;440511;;
LSO;2011;39773002;;
LSO;2012;4173667;;
LSO;2013;42395377;;
LSO;2014;43486032;;
LSO;2015;42474804;;
LSO;2016;45957665;;
LSO;2017;48925495;;
LSO;2018;47990413;;
LSO;2019;48725476;;
LBR;1980;9254623;;
LBR;1981;8553672;;
LBR;1982;8596657;;
LBR;1983;8578338;;
LBR;1984;7660467;;
LBR;1985;77520804;;
LBR;1986;61249413;;
LBR;1987;479951;;
LBR;1988;59739037;;
LBR;1989;49923325;;
LBR;1990;24021559;;
LBR;1991;13531039;;
LBR;1992;14188808;;
LBR;1993;15658354;;
LBR;1994;15658354;;
LBR;1995;15658354;;
LBR;1996;16264313;;
LBR;1997;16220274;;
LBR;1998;16782192;;
LBR;1999;16782194;;
LBR;2000;18909329;;
LBR;2001;20167847;;
LBR;2002;1989471;;
LBR;2003;21787899;;
LBR;2004;23634825;;
LBR;2005;27665544;;
LBR;2006;2833771;;
LBR;2007;26449285;;
LBR;2008;23433158;;
LBR;2009;21389852;;
LBR;2010;3367721;;
LBR;2011;3749771;;
LBR;2012;41589627;;
LBR;2013;36788895;;
LBR;2014;4844483;;
LBR;2015;4862246;;
LBR;2016;5590125;;
LBR;2017;4831436;;
LBR;2018;54881964;;
LBR;2019;5487962;;
LBY;1980;11774105;;
LBY;1981;1054418;;
LBY;1982;10430163;;
LBY;1983;1122893;;
LBY;1984;11244579;;
LBY;1985;12367165;;
LBY;1986;12934796;;
LBY;1987;13300183;;
LBY;1988;13617917;;
LBY;1989;14090173;;
LBY;1990;14889038;;
LBY;1991;15543633;;
LBY;1992;14505078;;
LBY;1993;15026828;;
LBY;1994;15535968;;
LBY;1995;16221968;;
LBY;1996;17144562;;
LBY;1997;18053589;;
LBY;1998;17374141;;
LBY;1999;1568417;;
LBY;2000;21294627;;
LBY;2001;21466046;;
LBY;2002;22128317;;
LBY;2003;2180163;;
LBY;2004;22334734;;
LBY;2005;23098123;;
LBY;2006;2117974;;
LBY;2007;21039842;;
LBY;2008;21843176;;
LBY;2009;24998701;;
LBY;2010;26362225;;
LBY;2011;17302005;;
LBY;2012;21558334;;
LBY;2013;23187094;;
LBY;2014;22645312;;
LBY;2015;18020953;;
LBY;2016;17638931;;
LBY;2017;17460265;;
LBY;2018;18352881;;
LBY;2019;17529169;;
LTU;1985;18069313;;15263153
LTU;1986;166729;;1375524
LTU;1987;17466805;;14753809
LTU;1988;18331961;;14582889
LTU;1989;19857251;;15018443
LTU;1990;2018876;;152332
LTU;1991;21342877;;16419154
LTU;1992;13073293;;88277756
LTU;1993;10223574;;6628571
LTU;1994;8824206;;65039604
LTU;1995;9859299;;6394493
LTU;1996;10728731;;66762695
LTU;1997;989443;;63953697
LTU;1998;10615751;;6646477
LTU;1999;8827573;;5906796
LTU;2000;7803437;;5314203
LTU;2001;9124377;;58250637
LTU;2002;9737914;;5672509
LTU;2003;1021121;;58055763
LTU;2004;10297575;;59972054
LTU;2005;93480354;;63720234
LTU;2006;8952265;;64428375
LTU;2007;9796054;;689986
LTU;2008;97102715;;6799316
LTU;2009;89227875;;57625023
LTU;2010;6572545;;6261216
LTU;2011;6824482;;6458858
LTU;2012;6855311;;6450928
LTU;2013;63350864;;5834429
LTU;2014;6113551;;56103073
LTU;2015;6387564;;58344486
LTU;2016;6505722;;5856446
LTU;2017;6872217;;6099225
LTU;2018;7046074;;63244423
LTU;2019;70,17;;6222477
LTU;2020;69978645;;6149961
LTU;2021;7018722;;62094917
LUX;1965;41804054;;4154854
LUX;1966;40057217;;39827282
LUX;1967;3945144;;3919194
LUX;1968;42668827;;42403786
LUX;1969;45919926;;4568929
LUX;1970;47681232;;474263
LUX;1971;45844536;;4570044
LUX;1972;47274708;;4710479
LUX;1973;501158;;49965782
LUX;1974;5089393;;50672333
LUX;1975;42276123;;42084675
LUX;1976;42342865;;4222224
LUX;1977;39522022;;3924803
LUX;1978;41117573;;40848488
LUX;1979;42264366;;41971836
LUX;1980;3896121;;3865831
LUX;1981;33322643;;32992542
LUX;1982;31220354;;30920805
LUX;1983;29184877;;28891884
LUX;1984;31444029;;31129345
LUX;1985;32288113;;3202481
LUX;1986;3156412;;3125528
LUX;1987;29831415;;29465248
LUX;1988;30571896;;30226522
LUX;1989;35116985;;3484915
LUX;1990;37151257;;36904346
LUX;1991;39928738;;39635735
LUX;1992;40042828;;3979827
LUX;1993;4056885;;4032377
LUX;1994;3901029;;38707848
LUX;1995;33934605;;3361216
LUX;1996;3489928;;3467255
LUX;1997;3415858;;33850273
LUX;1998;32987743;;32560677
LUX;1999;34859653;;34494907
LUX;2000;372042;;36694363
LUX;2001;3986669;;39367466
LUX;2002;4358215;;43133194
LUX;2003;457039;;45284607
LUX;2004;5177978;;51203964
LUX;2005;5255297;;5193919
LUX;2006;51626637;;5090858
LUX;2007;50125652;;48843357
LUX;2008;4976075;;4843457
LUX;2009;47592957;;4634103
LUX;2010;50115738;;48862724
LUX;2011;48821114;;47574017
LUX;2012;4795294;;4652097
LUX;2013;45692364;;4401891
LUX;2014;4427421;;4234417
LUX;2015;43034466;;40869637
LUX;2016;42459232;;40151875
LUX;2017;44354664;;41384712
LUX;2018;4643433;;43115196
LUX;2019;4728681;;43544292
LUX;2020;40496933;;3609159
LUX;2021;42087273;;37421673
MAC;1980;20209966;;
MAC;1981;1952491;;
MAC;1982;20784583;;
MAC;1983;28972447;;
MAC;1984;3182806;;
MAC;1985;26293252;;
MAC;1986;375803;;
MAC;1987;4091411;;
MAC;1988;3979277;;
MAC;1989;42376246;;
MAC;1990;4469845;;
MAC;1991;44054017;;
MAC;1992;4556105;;
MAC;1993;50007505;;
MAC;1994;53376365;;
MAC;1995;55277243;;
MAC;1996;6106567;;
MAC;1997;6261803;;
MAC;1998;66920238;;
MAC;1999;7106243;;
MAC;2000;69008813;;
MAC;2001;7108715;;
MAC;2002;76577225;;
MAC;2003;78614793;;
MAC;2004;9338222;;
MAC;2005;9594757;;
MAC;2006;10217636;;
MAC;2007;10461342;;
MAC;2008;931368;;
MAC;2009;9939066;;
MAC;2010;10254951;;
MAC;2011;10314238;;
MAC;2012;1039241;;
MAC;2013;10539302;;
MAC;2014;1138831;;
MAC;2015;12959326;;
MAC;2016;12785374;;
MAC;2017;15746403;;
MAC;2018;14941686;;
MAC;2019;1527977;;
MDG;1980;55155416;;
MDG;1981;49132934;;
MDG;1982;45165095;;
MDG;1983;58196535;;
MDG;1984;58213863;;
MDG;1985;6170881;;
MDG;1986;43764853;;
MDG;1987;60616455;;
MDG;1988;66033545;;
MDG;1989;49574466;;
MDG;1990;4897077;;
MDG;1991;50731263;;
MDG;1992;54910135;;
MDG;1993;55508127;;
MDG;1994;60347896;;
MDG;1995;6332846;;
MDG;1996;6512648;;
MDG;1997;6663769;;
MDG;1998;67696595;;
MDG;1999;6786731;;
MDG;2000;9587165;;
MDG;2001;9408195;;
MDG;2002;726744;;
MDG;2003;9301135;;
MDG;2004;10116486;;
MDG;2005;9790706;;
MDG;2006;9641767;;
MDG;2007;10290087;;
MDG;2008;10902319;;
MDG;2009;9618991;;
MDG;2010;10197317;;
MDG;2011;11428171;;
MDG;2012;13497147;;
MDG;2013;14159686;;
MDG;2014;15377752;;
MDG;2015;16817646;;
MDG;2016;1763125;;
MDG;2017;16164988;;
MDG;2018;15563012;;
MDG;2019;18245811;;
MWI;1980;35454464;;
MWI;1981;37108872;;
MWI;1982;350881;;
MWI;1983;3268216;;
MWI;1984;32475576;;
MWI;1985;3584789;;
MWI;1986;35508122;;
MWI;1987;37114422;;
MWI;1988;37220984;;
MWI;1989;41892085;;
MWI;1990;47065516;;
MWI;1991;53798494;;
MWI;1992;5457077;;
MWI;1993;53358154;;
MWI;1994;5663656;;
MWI;1995;58980427;;
MWI;1996;5984441;;
MWI;1997;6019368;;
MWI;1998;63862505;;
MWI;1999;6304766;;
MWI;2000;6811143;;
MWI;2001;66919827;;
MWI;2002;6612623;;
MWI;2003;6946933;;
MWI;2004;7408892;;
MWI;2005;72094994;;
MWI;2006;7446937;;
MWI;2007;7425019;;
MWI;2008;8464244;;
MWI;2009;78789773;;
MWI;2010;9448238;;
MWI;2011;9512736;;
MWI;2012;9552974;;
MWI;2013;9714324;;
MWI;2014;999799;;
MWI;2015;9630017;;
MWI;2016;10147746;;
MWI;2017;10444312;;
MWI;2018;9955083;;
MWI;2019;9875466;;
MYS;1965;33086407;;31350655
MYS;1966;38272495;;3622626
MYS;1967;4110208;;3895826
MYS;1968;42502724;;40125305
MYS;1969;46634598;;4363621
MYS;1970;4426303;;4070873
MYS;1971;49442223;;46349213
MYS;1972;5507215;;5165978
MYS;1973;58027016;;54750675
MYS;1974;58828335;;55853603
MYS;1975;6067413;;5770235
MYS;1976;6774989;;6494666
MYS;1977;7925002;;769761
MYS;1978;10526914;;102596176
MYS;1979;121070114;;117807
MYS;1980;126611565;;12244589
MYS;1981;13089142;;12627447
MYS;1982;14016081;;13571742
MYS;1983;16096187;;15578949
MYS;1984;17347165;;16326576
MYS;1985;17188377;;1607406
MYS;1986;18865878;;17647418
MYS;1987;1945292;;17984521
MYS;1988;20460263;;18766223
MYS;1989;22899234;;21333635
MYS;1990;24098552;;22907864
MYS;1991;3018661;;2887095
MYS;1992;34055438;;3278807
MYS;1993;34251465;;32816437
MYS;1994;36373718;;34456702
MYS;1995;39795117;;37956464
MYS;1996;4442731;;4289441
MYS;1997;51545135;;50311188
MYS;1998;49544116;;48226187
MYS;1999;5294285;;50709735
MYS;2000;61129504;;5887914
MYS;2001;62590314;;6062499
MYS;2002;6591371;;64204065
MYS;2003;7141439;;6980527
MYS;2004;77161487;;7537156
MYS;2005;83509125;;81599927
MYS;2006;84477924;;8247239
MYS;2007;90109186;;88146265
MYS;2008;9327853;;90781036
MYS;2009;90326276;;87952167
MYS;2010;932609;;91087054
MYS;2011;9488749;;9214641
MYS;2012;10380803;;10065653
MYS;2013;10863978;;10481492
MYS;2014;10972881;;10547048
MYS;2015;11143468;;10691963
MYS;2016;11728071;;1111425
MYS;2017;11883514;;11091813
MYS;2018;12094753;;11287745
MYS;2019;12415334;;11572952
MYS;2020;11394768;;1051826
MYS;2021;11641376;;1061942
MDV;1980;0,061894737;;
MDV;1981;0,061725628;;
MDV;1982;0,061725628;;
MDV;1983;0,061725628;;
MDV;1984;0,24757895;;
MDV;1985;0,24690251;;
MDV;1986;0,28611678;;
MDV;1987;0,28611678;;
MDV;1988;0,34927857;;
MDV;1989;0,34842736;;
MDV;1990;0,4219261;;
MDV;1991;0,4219261;;
MDV;1992;0,42294216;;
MDV;1993;0,49351045;;
MDV;1994;0,9904782;;
MDV;1995;13611417;;
MDV;1996;14242837;;
MDV;1997;12304893;;
MDV;1998;13551103;;
MDV;1999;13551129;;
MDV;2000;28618531;;
MDV;2001;23996603;;
MDV;2002;28691986;;
MDV;2003;2494432;;
MDV;2004;32629292;;
MDV;2005;29541214;;
MDV;2006;3743637;;
MDV;2007;38789015;;
MDV;2008;4216987;;
MDV;2009;4480191;;
MDV;2010;4528709;;
MDV;2011;4894298;;
MDV;2012;6229689;;
MDV;2013;65693035;;
MDV;2014;8800541;;
MDV;2015;6581034;;
MDV;2016;69721227;;
MDV;2017;7222424;;
MDV;2018;8271012;;
MDV;2019;9288239;;
MLI;1980;2053853;;
MLI;1981;26461978;;
MLI;1982;21179402;;
MLI;1983;21723845;;
MLI;1984;22081008;;
MLI;1985;23830771;;
MLI;1986;19739288;;
MLI;1987;22413442;;
MLI;1988;14337516;;
MLI;1989;2438144;;
MLI;1990;24800205;;
MLI;1991;2485143;;
MLI;1992;2677344;;
MLI;1993;26999958;;
MLI;1994;27064896;;
MLI;1995;27152982;;
MLI;1996;2813201;;
MLI;1997;28503637;;
MLI;1998;29144566;;
MLI;1999;29164135;;
MLI;2000;4402962;;
MLI;2001;44549117;;
MLI;2002;4511919;;
MLI;2003;45285563;;
MLI;2004;47019105;;
MLI;2005;53869476;;
MLI;2006;6211112;;
MLI;2007;71515675;;
MLI;2008;8557646;;
MLI;2009;10642013;;
MLI;2010;11635444;;
MLI;2011;12557242;;
MLI;2012;13361803;;
MLI;2013;14130914;;
MLI;2014;15494826;;
MLI;2015;1725754;;
MLI;2016;21815376;;
MLI;2017;2378565;;
MLI;2018;24775312;;
MLI;2019;25341518;;
MLT;1980;55122895;;
MLT;1981;60587378;;
MLT;1982;6431523;;
MLT;1983;4562415;;
MLT;1984;6444851;;
MLT;1985;44337807;;
MLT;1986;5798366;;
MLT;1987;6476369;;
MLT;1988;72262406;;
MLT;1989;7444077;;
MLT;1990;8106475;;
MLT;1991;8539957;;
MLT;1992;8975677;;
MLT;1993;9474625;;
MLT;1994;1014338;;
MLT;1995;9842447;;
MLT;1996;10209197;;
MLT;1997;10890258;;
MLT;1998;11405865;;
MLT;1999;12645787;;
MLT;2000;18514675;;
MLT;2001;2039525;;
MLT;2002;19899649;;
MLT;2003;23127022;;
MLT;2004;24279015;;
MLT;2005;20713343;;
MLT;2006;21168182;;
MLT;2007;23059702;;
MLT;2008;2388174;;
MLT;2009;25449509;;
MLT;2010;30380507;;
MLT;2011;28883959;;
MLT;2012;27543236;;
MLT;2013;26145313;;
MLT;2014;26757277;;
MLT;2015;29281261;;
MLT;2016;3254764;;
MLT;2017;37072598;;
MLT;2018;38702606;;
MLT;2019;4037603;;
MTQ;1980;27435024;;
MTQ;1981;27360065;;
MTQ;1982;27360065;;
MTQ;1983;26752064;;
MTQ;1984;23777022;;
MTQ;1985;2918407;;
MTQ;1986;3040007;;
MTQ;1987;34734535;;
MTQ;1988;4236038;;
MTQ;1989;58513002;;
MTQ;1990;6392519;;
MTQ;1991;53418508;;
MTQ;1992;5880149;;
MTQ;1993;8011482;;
MTQ;1994;79137106;;
MTQ;1995;80260935;;
MTQ;1996;8048083;;
MTQ;1997;8150448;;
MTQ;1998;8088137;;
MTQ;1999;8088137;;
MTQ;2000;9408889;;
MTQ;2001;9442908;;
MTQ;2002;9847699;;
MTQ;2003;9707335;;
MTQ;2004;9739768;;
MTQ;2005;95578785;;
MTQ;2006;9559524;;
MTQ;2007;9931086;;
MTQ;2008;9976643;;
MTQ;2009;9959935;;
MTQ;2010;9932711;;
MTQ;2011;10324833;;
MTQ;2012;10492682;;
MTQ;2013;10566877;;
MTQ;2014;10949365;;
MTQ;2015;944539;;
MTQ;2016;9528745;;
MTQ;2017;9115978;;
MTQ;2018;9301236;;
MTQ;2019;9237977;;
MRT;1980;26540077;;
MRT;1981;25450904;;
MRT;1982;25725756;;
MRT;1983;25793602;;
MRT;1984;37894678;;
MRT;1985;37672763;;
MRT;1986;2166309;;
MRT;1987;29871986;;
MRT;1988;38497922;;
MRT;1989;443032;;
MRT;1990;3980959;;
MRT;1991;4164667;;
MRT;1992;13498046;;
MRT;1993;13816294;;
MRT;1994;13778497;;
MRT;1995;13980418;;
MRT;1996;14146001;;
MRT;1997;14159521;;
MRT;1998;14214742;;
MRT;1999;14215061;;
MRT;2000;5044055;;
MRT;2001;5264793;;
MRT;2002;56509314;;
MRT;2003;5845876;;
MRT;2004;63003974;;
MRT;2005;6513936;;
MRT;2006;63485565;;
MRT;2007;72281556;;
MRT;2008;888984;;
MRT;2009;8822756;;
MRT;2010;875733;;
MRT;2011;9424333;;
MRT;2012;10429449;;
MRT;2013;9438387;;
MRT;2014;11325361;;
MRT;2015;11479423;;
MRT;2016;1066355;;
MRT;2017;16125523;;
MRT;2018;1721631;;
MRT;2019;17995722;;
MUS;1980;3977684;;
MUS;1981;35268147;;
MUS;1982;35070715;;
MUS;1983;36398716;;
MUS;1984;39291136;;
MUS;1985;41994534;;
MUS;1986;5217577;;
MUS;1987;46114106;;
MUS;1988;6162119;;
MUS;1989;7167066;;
MUS;1990;7945111;;
MUS;1991;8047781;;
MUS;1992;9619927;;
MUS;1993;9691729;;
MUS;1994;965901;;
MUS;1995;10343586;;
MUS;1996;10363112;;
MUS;1997;10470964;;
MUS;1998;10762244;;
MUS;1999;11870849;;
MUS;2000;16069244;;
MUS;2001;16400646;;
MUS;2002;1611135;;
MUS;2003;1646086;;
MUS;2004;1696436;;
MUS;2005;18180202;;
MUS;2006;18977518;;
MUS;2007;1969686;;
MUS;2008;20270046;;
MUS;2009;19555126;;
MUS;2010;21066702;;
MUS;2011;21593887;;
MUS;2012;2177328;;
MUS;2013;22076933;;
MUS;2014;2275109;;
MUS;2015;23596943;;
MUS;2016;24530706;;
MUS;2017;26913525;;
MUS;2018;28407331;;
MUS;2019;29555275;;
MEX;1965;29332523;;2671174
MEX;1966;31058316;;2806643
MEX;1967;31654944;;2839723
MEX;1968;34476465;;3073824
MEX;1969;37842734;;33878592
MEX;1970;40403186;;35966223
MEX;1971;42482913;;3817399
MEX;1972;46957944;;42365442
MEX;1973;50646976;;457604
MEX;1974;55768085;;50696173
MEX;1975;5955826;;5492197
MEX;1976;633882;;58121625
MEX;1977;668705;;6102717
MEX;1978;7525098;;7028595
MEX;1979;8320409;;775,9
MEX;1980;9063236;;8537247
MEX;1981;100208154;;92655096
MEX;1982;10443143;;9728508
MEX;1983;10326464;;96749994
MEX;1984;10808262;;10069917
MEX;1985;11343961;;10456805
MEX;1986;11006744;;10280674
MEX;1987;11368993;;10673369
MEX;1988;11454648;;10677494
MEX;1989;12098295;;11205364
MEX;1990;12726863;;11774172
MEX;1991;1321859;;1226,22
MEX;1992;13454799;;12367986
MEX;1993;13523633;;12408743
MEX;1994;14286938;;13388287
MEX;1995;14078188;;12837518
MEX;1996;14524899;;1319729
MEX;1997;14765502;;13520336
MEX;1998;15417102;;14250452
MEX;1999;15625312;;14199991
MEX;2000;1636052;;14957323
MEX;2001;16153925;;14883884
MEX;2002;16661063;;15480201
MEX;2003;16791625;;1571815
MEX;2004;1770,23;;16509272
MEX;2005;18841526;;17513376
MEX;2006;19439862;;18057238
MEX;2007;19535824;;18235342
MEX;2008;19964237;;18363042
MEX;2009;19785386;;18523291
MEX;2010;20378503;;18941508
MEX;2011;21355176;;19830947
MEX;2012;21476855;;2007303
MEX;2013;21565764;;20165919
MEX;2014;21470728;;19774797
MEX;2015;21442676;;19845735
MEX;2016;2171807;;20114968
MEX;2017;22033796;;20351719
MEX;2018;21937888;;20071401
MEX;2019;2105911;;19291235
MEX;2020;17861702;;15887535
MEX;2021;1885833;;1657604
FSM;1980;0;;
FSM;1981;0;;
FSM;1982;0;;
FSM;1983;0;;
FSM;1984;0;;
FSM;1985;0;;
FSM;1986;0;;
FSM;1987;0;;
FSM;1988;0;;
FSM;1989;0;;
FSM;1990;0;;
FSM;1991;0;;
FSM;1992;0;;
FSM;1993;0;;
FSM;1994;0;;
FSM;1995;0;;
FSM;1996;0;;
FSM;1997;0;;
FSM;1998;0;;
FSM;1999;0;;
FSM;2000;0,526005;;
FSM;2001;0,5976138;;
FSM;2002;0,55587876;;
FSM;2003;0,5995142;;
FSM;2004;0,5769217;;
FSM;2005;0,4923329;;
FSM;2006;0,50704485;;
FSM;2007;0,56544304;;
FSM;2008;0,4922374;;
FSM;2009;0,6796985;;
FSM;2010;0,47506195;;
FSM;2011;0,54879177;;
FSM;2012;0,61106807;;
FSM;2013;0,643524;;
FSM;2014;0,6740101;;
FSM;2015;0,7085194;;
FSM;2016;0,74949056;;
FSM;2017;0,75732505;;
FSM;2018;0,76355255;;
FSM;2019;0,7208915;;
MDA;1992;62269287;;
MDA;1993;4639288;;
MDA;1994;3244635;;
MDA;1995;3319198;;
MDA;1996;37952263;;
MDA;1997;4174149;;
MDA;1998;38828094;;
MDA;1999;317112;;
MDA;2000;3295022;;
